0, 75775.96, 1132.2053333333333
1, 69385.13, 569.9446666666666
2, 969244.93, 8555.898
3, 3732.41, 73.61566666666667
4, 1596.56, 39.282000000000004
5, 5519.96, 217.5473333333333
6, 5537.22, 148.41166666666666
7, 18466.56, 2662.9976666666666
8, 26629.18, 38.35166666666667
9, 20970.87, 7753.909
10, 28847.05, 5317.404333333333
11, 26627.71, 1019.223
12, 26627.71, 953.5073333333333
13, 30221.08, 5457.249
14, 7507.47, 4379.048
15, 4930.8, 182.5013333333333
16, 7515.61, 968.7800000000001
17, 74276.74, 886.4613333333333
18, 6895.53, 129.89666666666665
19, 394641.32, 2564.1789999999996
20, 341801.08, 1144.844
21, 3816.16, 1013.2439999999998
22, 5044.97, 33998.729666666666
23, 4252.44, 1504.675
24, 4125.81, 1187.255
25, 4496.67, 21903.840333333337
26, 4375.55, 12543.917666666668
27, 4375.55, 8224.318000000001
28, 4375.55, 8173.589
29, 4496.44, 11209.380333333334
30, 4621.12, 10399.744666666666
31, 112590.56, 13932.883666666667
32, 19086.37, 930.5523333333334
33, 77803.58, 13266.286666666667
34, 121986.22, 930.4616666666667
35, 80785.49, 680.0016666666667
36, 185186.24, 3879.711333333333
37, 291448.84, 12021.094666666666
38, 27339.06, 57.88833333333333
39, 28853.05, 16.384666666666668
40, 27171.49, 14.114333333333335
41, 30871.55, 9.627
42, 2102.14, 16556.444666666666
43, 2099.73, 4098.51
44, 2099.74, 5561.918999999999
45, 3248.47, 181.58
46, 3232.62, 71.29733333333333
47, 3784.62, 735.6640000000001
48, 7513.96, 1848.0223333333333
49, 7512.65, 437.4406666666667
50, 7517.83, 2294.436
51, 7517.75, 1103.2463333333333
52, 58566.97, 475.3593333333333
53, 7514.52, 158.193
54, 86949.59, 507.3430000000001
55, 6783.88, 1017.6809999999999
56, 6956.83, 469.67833333333334
57, 8924.53, 4851.441333333333
58, 8887.57, 488.34933333333333
59, 11476.88, 11427.029666666667
60, 2097.63, 3929.985666666667
61, 2098.28, 690.4186666666666
62, 2096.91, 19494.823
63, 739.62, 178.71833333333333
64, 735.2, 162.03633333333332
65, 707.4, 177.67233333333334
66, 7521.96, 1238.4016666666666
67, 7514.16, 774.5716666666667
68, 7520.5, 1678.4143333333334
69, 3957.37, 420.33133333333336
70, 3957.67, 497.70233333333334
71, 3993.78, 947.9683333333334
72, 3864.4, 1317.6446666666666
73, 3861.9, 586.177
74, 3861.4, 469.397
75, 3877.98, 1111.2806666666665
76, 11426.57, 4369.8369999999995
77, 11421.36, 699.0073333333333
78, 11426.77, 4159.419666666666
79, 11541.65, 2599.7353333333335
80, 11506.54, 624.159
81, 11541.86, 2595.6613333333335
82, 3829.72, 27.39633333333333
83, 3829.72, 188.953
84, 3645.68, 296.96333333333337
85, 1630.92, 422.16799999999995
86, 3325.52, 291.56466666666665
87, 17007.27, 371.132
88, 16791.53, 134.63199999999998
89, 17189.13, 554.0433333333334
90, 16710.87, 139.665
91, 16703.26, 79.09466666666667
92, 16720.94, 130.5053333333333
93, 53476.28, 203.10233333333335
94, 46581.03, 179.111
95, 172947.21, 289.18333333333334
96, 3874.33, 62.86866666666666
97, 12541.97, 404.1803333333333
98, 3783.52, 20.232333333333333
99, 15200.31, 8579.169
100, 4115.54, 25.041666666666668
101, 15226.56, 6615.474000000001
102, 13123.49, 2288.296333333333
103, 9000.84, 276.723
104, 56763.89, 9349.674
105, 68451.45, 5779.879000000001
106, 77410.45, 362.546
107, 637230.24, 7254.929
108, 637230.24, 2932.2793333333334
109, 119603.01, 2395.097333333333
110, 119575.62, 560.407
111, 152351.55, 6916.020333333333
112, 171656.58, 3619.9133333333334
